state,constituency,image,result,votes,margin,name,party
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/AMOLG-2024-10126.jpg,lost,452596,-48,AMOL GAJANAN KIRTIKAR,Shiv Sena (Uddhav Balasaheb Thackrey)
Maharashtra,Mumbai North East,img/nota.jpg,,10173,-440764,NOTA,None of the Above
Maharashtra,Mumbai North East,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANJA-2024-10833.jpg,lost,524,-450413,SANJAY PATIL,Independent
Maharashtra,Mumbai North East,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANJA-2024-20240506103650.jpg,lost,641,-450296,SANJAY SAOJI DESHPANDE,Republican Party of India
Maharashtra,Mumbai North East,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SHAHA-2024-20240506103517.jpg,lost,650,-450287,SHAHAJI  NANAI THORAT,Independent
Maharashtra,Mumbai North East,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SUREN-2024-10146.jpg,lost,678,-450259,COMRADE SURENDRA SIBAG,All India Forward Bloc
Maharashtra,Mumbai North East,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/DATTA-2024-10153.jpg,lost,711,-450226,DATTATRAY ARJUN UTEKAR,Bharatheeya Jawan Kisan Party
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/RAVIN-2024-10700.jpg,won,452644,+ 48,RAVINDRA DATTARAM WAIKAR,Shiv Sena
Maharashtra,Mumbai North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/LAXMA-2024-10802.jpg,lost,686,-679460,LAXMAN YELLPPA KURADE,Independent
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SHAUK-2024-20240506021633.jpg,lost,345,-445200,SHAUKAT ABDUL RAFIQ KHAN,Insaniyat Party
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ABDUL-2024-20240506024003.jpg,lost,355,-445190,ABDUL TAHIR ADVOCATE BABLU RAJNIKANT,Independent
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/UJWAL-2024-10342.jpg,lost,429031,-16514,ADV UJWAL NIKAM,Bharatiya Janata Party
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/VARSH-2024-9460.jpg,won,445545,+ 16514,GAIKWAD VARSHA EKNATH,Indian National Congress
Maharashtra,Mumbai North,img/nota.jpg,,13346,-666800,NOTA,None of the Above
Maharashtra,Mumbai North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANJA-2024-10786.jpg,lost,210,-679936,SANJAY MAFATLAL MORAKHIA,Independent
Maharashtra,Mumbai North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SAYED-2024-9577.jpg,lost,348,-679798,SAYED ZULFIQAR ALAM,Bahujan Maha Party
Maharashtra,Mumbai North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ALIEK-2024-10796.jpg,lost,396,-679750,ALIEK SUNDER MESHRAM,Bharatiya Mulnivasi Aazad Party
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANTO-2024-10094.jpg,lost,8288,-437257,SANTOSH GANPAT AMBULGE,Vanchit Bahujan  Aaghadi
Maharashtra,Mumbai North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/JAEEN-2024-20240505053107.jpg,lost,405,-679741,JAEENDRA VASANT SURVE,Bharatheeya Jawan Kisan Party
Maharashtra,Mumbai North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/GURUD-2024-10779.jpg,lost,486,-679660,GURUDAS RAMDAS KHAIRNAR,Independent
Maharashtra,Mumbai North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/BIPIN-2024-9580.jpg,lost,508,-679638,BIPIN BACHUBHAI SHAH,Hindu Samaj Party
Maharashtra,Mumbai North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/KAMLE-2024-9574.jpg,lost,622,-679524,KAMLESH DAYABHAI VYAS,Sardar Vallabhbhai Patel Party
Maharashtra,Mumbai North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/DEEPA-2024-10044.jpg,lost,625,-679521,DEEPALI BHAWARSING SHEKHAWAT,Maharashtra Vikas Aghadi
Maharashtra,Mumbai North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/KAPIL-2024-10765.jpg,lost,633,-679513,ADVOCATE KAPIL K. SONI,Independent
Maharashtra,Pune,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/MOREV-2024-6376.jpg,lost,32012,-552716,VASANT (TATYA) MORE,Vanchit Bahujan  Aaghadi
Maharashtra,Mumbai North,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/1714460838IMG-20240430-WA0007.jpg,lost,450,-679696,RAVI BABU GAVLI,Samata Party
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/AYYUB-2024-10701.jpg,lost,3243,-442302,AYYUB AMIN HUNGUND,Bahujan Samaj Party
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ANSON-2024-10070.jpg,lost,2211,-443334,ANSON THOMAS,People's Party of India(secular)
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/RAMZA-2024-10743.jpg,lost,1531,-444014,RAMZAN ALI CHAUDHARY,All India Majlis-E-Ittehadul Muslimeen
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/KURBA-2024-10101.jpg,lost,367,-445178,KURBAN SHAHADAT HUSAIN,Rashtriya Ulama Council
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/DRAD-2024-9869.jpg,lost,391,-445154,DR ADV YASHWANT RAMBHAU KASBE,Bhartiya Jan Vikas Aaghadi
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/MUSHT-2024-20240504044021.jpg,lost,405,-445140,MUSHTAQUE HAIDER SHAIKH,Independent
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/KHANA-2024-10115.jpg,lost,428,-445117,KHAN ABBAS AHMED,Bahujan Maha Party
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/UTTAM-2024-9822.jpg,lost,558,-444987,ADV UTTAMKUMAR NAKUL SAJANI SAHU,Independent
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/GAFFA-2024-20240506021914.jpg,lost,586,-444959,DR GAFFAR IBRAHIM SAYED,Independent
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANDE-2024-10492.jpg,lost,623,-444922,SANDEEP BHAU RAMCHANDRA JADHAV,Independent
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/RAMAA-2024-10448.jpg,lost,636,-444909,RAMA ARUN SABLE,Independent
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ADVAS-2024-9787.jpg,lost,683,-444862,ADV ASIF ALI SIDDIQUIE,Independent
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/HARSH-2024-9934.jpg,lost,690,-444855,HARSHADA BABURAV JADHAV,Maharashtra Vikas Aghadi
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/NAREN-2024-10578.jpg,lost,708,-444837,NARENDRA MISHRA,Independent
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/NAZAM-2024-10309.jpg,lost,732,-444813,NAZMAKHATHUN MOHAMMED ZAFAR KHAN,Independent
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SHANT-2024-10292.jpg,lost,733,-444812,SHANTARAM S DIGHE,Independent
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/HAYAT-2024-10771.jpg,lost,821,-444724,HAYATULAH ABDULAH SHAIKH,Akhil Bharatiya Muslim League (Secular)
Maharashtra,Mumbai North Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/AJAZK-2024-10682.jpg,lost,1041,-444504,AJAZ MOHAMMAD SAFI KHAN,Independent
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ROHAN-2024-9307.jpg,lost,1479,-451165,ROHAN SATONE,Independent
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANJE-2024-10168.jpg,lost,1197,-451447,ADV. SANJEEVKUMAR APPARAV KALKORI,Independent
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/LATAP-2024-10134.jpg,lost,1154,-451490,ADV. LATA PANDURANG SHINDE,Independent
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/MANOJ-2024-10169.jpg,lost,1149,-451495,MANOJ SHRAVAN NAYAK,Right to Recall Party
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/GARUD-2024-1537.jpg,lost,720,-654307,GARUDADRI ANAND KUMAR,Akhil Bhartiya Parivar Party
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/TEKRA-2024-2063.jpg,lost,808,-654219,TEKRAJ BELKHODE,Independent
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SURAJ-2024-1959.jpg,lost,817,-654210,SURAJ BALRAM MISHRA,Kunbi Bahujan Sawrajya Party
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/FAHIM-2024-1980.jpg,lost,1073,-653954,FAHIM SHAMIM KHAN,Minorities Democratic Party
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ADVUL-2024-621.jpg,lost,1348,-653679,ADV ULHAS SHALIKRAM DUPARE,Independent
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ADARS-2024-831.jpg,lost,1750,-653277,ADARSH RAVISHANKAR THAKUR,Independent
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/DHANU-2024-1428.jpg,lost,692,-654335,DHANU WALTHARE,Independent
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/KIVIN-2024-855.jpg,lost,2059,-652968,KIVINSUKA VIRENDRA SURYAVANSHI,Desh Janhit Party
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/VIKAS-2024-673.jpg,lost,517424,-137603,VIKAS THAKRE,Indian National Congress
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/NITIN-2024-1353.jpg,won,655027,+ 137603,NITIN JAIRAM GADKARI,Bharatiya Janata Party
Maharashtra,Mumbai South Central,img/nota.jpg,,13423,-381715,NOTA,None of the Above
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/VIVEK-2024-10681.jpg,lost,714,-394424,VIVEK YESHWANT PATIL,Independent
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ARJUN-2024-10138.jpg,lost,930,-394208,DR. ARJUN MAHADEO MURUDKAR,Bharatheeya Jawan Kisan Party
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/JAHID-2024-10121.jpg,lost,959,-394179,JAHID ALI NASIR AHMED SHAIKH,Aazad Samaj Party (Kanshi Ram)
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/YOGIR-2024-1654.jpg,lost,19242,-635785,YOGIRAJ ALIAS YOGESH PATIRAM LANJEWAR,Bahujan Samaj Party
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/VIJAY-2024-20240322104343.jpg,lost,610,-654417,VIJAY MANKAR,Ambedkarite Party of India
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ADVS-2024-1327.jpg,lost,567,-654460,ADV. SANTOSH RAMKRISHNA LANJEWAR,All India Forward Bloc
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/VISHE-2024-819.jpg,lost,562,-654465,VISHESH VASANTA FUTANE,Bahujan Republican  Socialist Party
Maharashtra,Nanded,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/CHIKH-2024-20240408065839.jpg,lost,469452,-59442,CHIKHALIKAR PRATAPRAO GOVINDRAO,Bharatiya Janata Party
Maharashtra,Nanded,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/VASAN-2024-20240408065000.jpg,won,528894,+ 59442,CHAVAN VASANTRAO BALWANTRAO,Indian National Congress
Maharashtra,Nagpur,img/nota.jpg,,5474,-649553,NOTA,None of the Above
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SAHIL-2024-86.jpg,lost,129,-654898,SAHIL BALCHAND TURKAR,Independent
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/BABIT-2024-643.jpg,lost,182,-654845,BABITA RAJU AWASTHI,Independent
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/VINAY-2024-746.jpg,lost,190,-654837,VINAYAK BHAURAO AWCHAT,Independent
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/PRAFU-2024-2021.jpg,lost,201,-654826,PRAFUL MANIKCHAND BHANGE,Independent
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SACHI-2024-794.jpg,lost,202,-654825,SACHIN RAMKRUSHNARAO WAGHADE,Independent
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SUSHI-2024-1789.jpg,lost,237,-654790,SUSHIL PATIL,Independent
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANTO-2024-628.jpg,lost,242,-654785,SANTOSH TULSHIRAM CHAVHAN,Independent
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/NARAY-2024-82.jpg,lost,251,-654776,NARAYAN TUKARAM CHOUDHARI,Socialist Unity Centre Of India (COMMUNIST)
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/DIPAK-2024-72.jpg,lost,270,-654757,DIPAK LAXMANRAO MASKE,Bahujan Maha Party
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SUNIL-2024-1466.jpg,lost,322,-654705,SUNIL WANKHEDE,Rashtra Samarpan Party
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SHRID-2024-770.jpg,lost,451,-654576,SHRIDHAR NARAYAN SALVE,Bhim Sena
Maharashtra,Nagpur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/GUNWA-2024-1708.jpg,lost,471,-654556,GUNWANT HARICHANDRA SOMKUWAR,Bharatheeya Jawan Kisan Party
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ISHWA-2024-10117.jpg,lost,971,-394167,ISHWAR VILAS TATHAWADE,Rashtriya Mahaswaraj Bhumi Party
Maharashtra,Nanded,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/PANDU-2024-20240408065733.jpg,lost,6901,-521993,PANDURANG RAMA ADGULWAR,Bahujan Samaj Party
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/DEEPA-2024-10588.jpg,lost,975,-394163,DEEPAK M. CHAUGULE,Bahujan Republican  Socialist Party
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/MAHEN-2024-10129.jpg,lost,1444,-393694,ADV. MAHENDRA TULSHIRAM BHINGARDIVE,Right to Recall Party
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/MOHAM-2024-10760.jpg,lost,4478,-391177,MOHAMMED SHUAIB BASHIR KHATEEB,Bahujan Samaj Party
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/AFZAL-2024-10717.jpg,lost,5612,-390043,AFZAL S. DAWOODANI,Vanchit Bahujan  Aaghadi
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/YAMIN-2024-10706.jpg,lost,342982,-52673,YAMINI YASHWANT JADHAV,Shiv Sena
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ARVIN-2024-9373.jpg,won,395655,+ 52673,ARVIND GANPAT SAWANT,Shiv Sena (Uddhav Balasaheb Thackrey)
Maharashtra,Mumbai North West,img/nota.jpg,,15161,-437483,NOTA,None of the Above
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANTO-2024-10166.jpg,lost,234,-452410,SANTOSH MANIK RAYBAN,Independent
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ARVIN-2024-10702.jpg,lost,3090,-392565,ARVIND NARAYAN SAWANT,Independent
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/HARIS-2024-10712.jpg,lost,405,-452239,HARISHANKAR YADAV,Samaj Vikas Kranti Party
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/GAJAN-2024-10162.jpg,lost,501,-452143,GAJANAN TUKARAM SONKAMBLE,Independent
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SARIK-2024-10157.jpg,lost,768,-451876,SARIKA DABRAL,India Greens Party
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/KAPIL-2024-10674.jpg,lost,780,-451864,ADVOCATE KAPIL KANTILAL SONI,Independent
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SUSHM-2024-10152.jpg,lost,882,-451762,SUSHMA DAYANAND MEHTA,Independent
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/BHARA-2024-9560.jpg,lost,937,-451707,BHARAT KHIMJI SHAH,Hindu Samaj Party
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/HRUDA-2024-10160.jpg,lost,1078,-451566,HRUDA DHANANJAY SHINDE,Independent
Maharashtra,Mumbai North West,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ADVOC-2024-10666.jpg,lost,497,-452147,ADV MITESH VARSHNEY,Bhim Sena
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/MOHDN-2024-9453.jpg,lost,1715,-393940,MOHD. NAEEM SHAIKH,Aim Political Party
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SABEE-2024-9386.jpg,lost,1694,-393961,SABEEHA KHAN,Independent
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/1714562101JPG.jpg,lost,1045,-394610,GOHIL MANISHA SHIVRAM,Independent
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/KARAM-2024-10615.jpg,lost,1537,-393601,KARAM HUSSAIN KITABULLAH KHAN,Peace Party
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANTO-2024-10141.jpg,lost,1578,-393560,ADV. SANTOSH PUNJIRAM SANJKAR,Independent
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/35AS-2024-10653.jpg,lost,1612,-393526,ASHWINI KUMAR PATHAK,Independent
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/AAKAS-2024-10561.jpg,lost,1899,-393239,AKASH LAXMAN KHARATMAL,Independent
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/VIDYA-2024-10142.jpg,lost,6532,-388606,VIDHYASAGAR ALIAS SURESH BHIMRAO VIDHYAGAR,Bahujan Samaj Party
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ABULH-2024-9531.jpg,lost,23867,-371271,ABUL HASAN ALI HASAN KHAN,Vanchit Bahujan  Aaghadi
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/RAHUL-2024-20240429053754.jpg,lost,341754,-53384,RAHUL RAMESH SHEWALE,Shiv Sena
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/ANILY-2024-20240429052314.jpg,won,395138,+ 53384,ANIL YESHWANT DESAI,Shiv Sena (Uddhav Balasaheb Thackrey)
Maharashtra,Mumbai South,img/nota.jpg,,13411,-382244,NOTA,None of the Above
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/MATIN-2024-10781.jpg,lost,267,-395388,MATEEN AHMED RANGREJ,Independent
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/MOHAM-2024-9327.jpg,lost,458,-395197,MOHAMMED MAHTAB SHAIKH,Independent
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/PRASH-2024-10722.jpg,lost,490,-395165,PRASHANT PRAKASH GHADGE,Independent
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SUBHA-2024-10747.jpg,lost,567,-395088,SUBHASH RAMESH CHIPLUNKAR,Rashtriya Kisan Bahujan Party
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/RAHUL-2024-9447.jpg,lost,787,-394868,RAHUL PHANASWADIKAR,Lokshahi Ekta Party
Maharashtra,Mumbai South,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SHANK-2024-9757.jpg,lost,862,-394793,SHANKAR SONAWANE,Independent
Maharashtra,Mumbai South Central,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SAEED-2024-10137.jpg,lost,1191,-393947,SAEED CHOUDHARY,Social Democratic Party Of India
Maharashtra,Pune,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/PRASH-2024-8661.jpg,lost,3974,-580754,RANPISE PRASHANT DADARAM,Bahujan Samaj Party
Maharashtra,Wardha,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/MAROT-2024-4198.jpg,lost,4672,-528434,MAROTI GULABRAO UIKE,Gondvana Gantantra Party
Maharashtra,Pune,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/GORAK-2024-7450.jpg,lost,1451,-583277,GORAKH NARAYAN GHODKE,Independent
Maharashtra,Shirur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/RAHUL-2024-20240429054555.jpg,lost,526,-698166,RAHUL ARJUN HORE,Independent
Maharashtra,Shirur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/WAKHA-2024-20240429054619.jpg,lost,574,-698118,WAKHARE PRADIP PANDURANG,Independent
Maharashtra,Shirur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/PRAKA-2024-20240429054406.jpg,lost,603,-698089,PRAKASH SUKHADEO JAMDHADE,Independent
Maharashtra,Shirur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SALIM-2024-20240429054700.jpg,lost,671,-698021,SALIM BABA SAYYAD,Independent
Maharashtra,Shirur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/HARID-2024-20240429053741.jpg,lost,723,-697969,HARIDAS CHANDAR BHISE,Bharatiya Lokvikas Party
Maharashtra,Shirur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/SANJA-2024-20240429053641.jpg,lost,784,-697908,SANJAY LAXMAN PADWAL,Bhartiya Navjawan Sena (Paksha)
Maharashtra,Shirur,img/nota.jpg,,9661,-689031,NOTA,None of the Above
Maharashtra,Shirur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/PANDU-2024-20240429054341.jpg,lost,819,-697873,PANDURANG BHAGWAN WAGHOLE,Independent
Maharashtra,Shirur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/TUKAR-2024-20240429052955.jpg,lost,882,-697810,TUKARAM NAMDEO DAPHAL,Sainik Samaj Party
Maharashtra,Shirur,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S13/AMARM-2024-20240429053903.jpg,lost,888,-697804,AMAR MACHINDRA BORHADE,Independent
